star_rating	review_headline
5	Nice Hair Dryer
5	My trip is in three weeks so I am yet to try it out overseas yet but it arrived quickly and does seem very lightweight and easy
5	Five Stars
5	Five Stars
5	This dryer blows...
5	Best dryer I have ever owned!
5	Five Stars
5	Five Stars
5	Five Stars
4	Four Stars
4	Four Stars
4	Four Stars
5	Five Stars
4	Great hair dryer
5	Five Stars
4	Four Stars
2	Two Stars
5	Great dryer!
5	Great Travel Iron
2	Two Stars
5	For All Those with Fine Thin Hair
5	Bargain hairdryer!
5	... dryer for a month but so far it's the best one I've ever had
3	Works well and the power is good.
5	Great Product
5	It is the best hair dryer I have
5	Excellent product. This is one of the best hair ...
5	Very happy!
5	BUY this dryer!
4	Four Stars
5	Nice Hair Dryer
5	YOU GET WHAT YOU PAY FOR !
1	DO NOT BUY THIS unless you're drying doll's heads!
5	hair dryer
5	excellent! you won't be disappointed!
5	Five Stars
5	I love this bonnet dryer!!
5	Love it
5	great wall mount hair dryer
5	Five Stars
5	Good Powerful Dryer
5	Works great!
5	Love it!
5	Great if you can't use your arm
5	Best hairdryer I have ever used
4	Four Stars
5	Five Stars
5	Wonderful! Just what I was looking for
5	Five Stars
5	Highly Recommend if you care about your hair
4	I like it but the only problem is everytime I dry ...
3	Fair
5	Five Stars
4	Four Stars
5	Five Stars
3	The dryer seems to be of good quality and would be easy to use if the ...
3	No difference
1	One Star
1	Not recommended. It doesn't get hot and the comb was ...
5	Just what I was looking for
5	Five Stars
5	Small & Light. Easy Packing
5	Five Stars
5	fantastic purchase
4	One star
5	Five Stars
5	Five Stars
5	Five Stars
1	It caught fire.
1	... this on the recommendation of my stylist and I hate it. The hot setting is too hot and ...
5	Dries my hair incredibly quickly. What used to take ...
4	really good; especially for the price!
5	Awesome!
5	Allure 2200W Professional Ionic Ceramic Dryer
5	Conair dryer 5 stars!
4	"The hair dryer has performed very, very well. ..."
4	Highly recommend
1	One Star
5	Five Stars
1	Design Flaw. Save your cash
1	One Star
5	Five Stars
5	Five stars
5	Very happy with it overall
1	One Star
5	Great hairdryer
5	Five Stars
3	Bleck - Buy Something of Better Quality
4	Great performance but they need work on the product painting
5	Five Stars
3	The dryer work fine for about 10 months but it did end up ...
5	This is a great little dryer
5	Five Stars
1	do not buy
5	makes my hair smooth
2	Was advertised as red and came as salmon pink. ...
4	Nice.
5	It much quieter than my old one and dries my hair super fast without feeling dried out
1	Horrible
5	Five Stars
3	"Doesn't dry as quickly as I'd hoped, but decent dryer, especially for the price.  Not too loud compared with what I'm used to."
4	I absolutely recommend at this price
4	Great Cord
1	Heavy!!!
5	Great blowdryer
3	It's ok
5	Five Stars
5	Great product!
5	Great all round purchase
5	Good dryer
3	Noisy.
5	Love it
5	Five Stars
5	THIS ISTHE BEST DRYER I HAVE EVER USED
4	Hard to believe but works as promised
5	Five Stars
5	Excellent replacement for my 28+ year old favorite
5	Great hairdryer !!
4	"Good, but not what I expected."
4	Four Stars
5	... iffy after I ordered this product with all the horrible things that were said about it
5	Great hair dryer at a great price.
5	Five Stars
1	Here are the reasons why you shouldn't buy this hair dryer.
5	Great little travel hair dryer...and it's PINK!
5	This is a great hair dryer - it seems to be designed well
5	I love my Andis Ceramic blow dryer
5	Five Stars
5	No complaints!
5	Five Stars
5	This is the best blow dryer I ever purchased
5	Five Stars
5	Five Stars
5	Five Stars
1	Junk - not a quality product
4	this hair buyer is wonderful. My hair is seriously prone to being frizzy
4	Four Stars
5	Five Stars
4	Scuff marks on Concentrator
5	Five Stars
5	Retractable cord and fantastic diffuser
5	Five Stars
2	Perhaps good for N.A.S.A. Scientific Use.
4	Great wall blowdryer
5	good buy
5	Five Stars
5	Five Stars
5	Five Stars
1	One Star
4	Four Stars
3	Three Stars
3	I love the convenience of not sitting in one spot
5	BEST!
4	Works well!
5	It's perfect! Adjustable hood height and plenty of room for ...
5	Five Stars
5	Five Stars
5	Five Stars
5	Great for travel!
5	Excellent!
5	Five Stars
1	One Star
3	I like the fact that high heat does not burn and ...
4	but it is very adequate and it is easy to handle
5	Great! Its light
4	Four Stars
5	"I own three; love so much, I purchased two backups!!"
1	NOT WHAT I EXPECTED!
1	Burned out about 4 months after I bought it. ...
5	Five Stars
5	but it's perfect for my use
4	I like that this dryer provides greater heat than my 1800 ...
2	Average. Lasted a few months.
2	"I purchased a flamethrower, cool."
4	Four Stars
1	I couldn't find a blow dryer this would stay on ...
2	Dud
4	Four Stars
5	Five Stars
5	Five Stars
4	Pleased with my new Conair hair dryer and the option ...
4	Pink powerhouse.
5	Five Stars
5	Awesome buy
5	Like the compact convenience of it and am happy this ...
5	love it.
5	Five Stars
3	I don't believe the hair dryer is worth the price ...
3	Three Stars
1	sorry piece of equipment.
5	Five Stars
5	Excellent value
5	I love the Dual Voltage
2	Trouble with the heat
2	Blows strong but not Hot enough
4	Four Stars
1	When this arrived i didn't even open it for a ...
5	:)
5	great product!
3	Things to consider before buying this dryer
5	Five Stars
5	Great with one flaw
5	Love this blow dryer
5	Five Stars
3	"Worked well, but died way to early"
5	Best Hair Dryer EVER!!!
5	Nice hairdryer
5	I really like it for a couple of reasons
5	Great seller and great product
5	Five Stars
5	and fun
4	Cant beat for the price.
1	burnt out
5	Five Stars
5	Excellent hair dryer
5	"Works well, used for a whole 2 hours to ..."
1	Not for daily use.
5	GREAT~
5	Five Stars
5	I bought this exact hairdryer more than 5 years ago ...
5	Five Stars
5	"Love, love"
5	Speedy and lightweight hairdryer
4	The dryer works great. The only reason for not 5 stars is ...
5	Five Stars
3	This is a nice tiny size for traveling
2	Not a quality Conair dryer
5	5 Stars
5	It is perfect for travel
5	Great hair dryer!
5	I would highly recommend this product to the 3 settings for your hair ...
5	perfect
5	This hair dryer is light weight and works awesome! I love the multiple settings and the size ...
5	Five Stars
5	"If you need a cheap heat gun for your models, then this will do!"
5	Five Stars
5	would buy it again
5	Five Stars
5	Five Stars
4	Great product! The only bad thing was that the ...
3	"Works fine, I just wish there was a cool setting ..."
5	Still working great!
5	Powerful hairdryer
5	"Quiet, thank God"
3	Gets my hair dry. Folds up neatly. But ...
5	Works great
1	One Star
5	Five Stars
5	Wonderful dryer!
5	Good performer
5	Five Stars
5	Five Stars
5	Five Stars
5	Out of the way.
5	This is by far the best hair dryer I have ever owned
5	Five Stars
5	Favorite hair dryer
5	Five Stars
4	Four Stars
4	The dryer works very well. The only issue I ...
5	Five Stars
5	Five Stars
5	I'm a professional and have used this dryer daily for ...
5	Five Stars
5	I am very happy with this
4	seems decent..
5	Five Stars
5	Five Stars
2	It's ok but I was expecting it to have more ...
5	Did its job wonderfully!
5	Happy Customer
5	AWESOME PRODUCT.... STANDS BY ITS NAME
5	New-found Life in Hair! (Med-length wavy hair)
3	I'm not too impressed
5	Great Hairdryer!
4	Four Stars
5	I'm using this for about a month and its perfect!!
5	Five Stars
5	Works great on my fine hair.
4	Tight bonnet
5	Great hair dryer!
5	It was a good choice for us
5	"Good dryer, weird adjectives"
5	My favorite dryer
5	Five Stars
4	good dryer
5	Five Stars
3	Three Stars
5	Five Stars
5	I love my new Rusk
3	The hair dryer is quiet and powerful enough to dry ...
5	Excellent Hair Dryer
4	but I liked how it handled and it did a good job
4	Stoked!
2	Two Stars
3	"Drys your hsir , But!"
5	Five Stars
5	wonderful.  !!!!!   all I hoped for
4	It does a good quick job of drying your hair
2	lasts a year
5	They are great. Last forever and very sturdy
5	"Excellent, perfect amount of air speed without blowing your ..."
5	Five Stars
5	Love it!
5	Five Stars
5	LOVE MY NEW HAIR DRYER
2	Two Stars
5	Five Stars
5	Five Stars
5	Five Stars
4	It works
5	High Quality
4	"good power, able to dry hair quickly"
5	Next best thing to air drying your hair!
1	Paid for New but got Used
4	Value for money
5	THE BEST HAIR DRYER IN THE ENTIRE WORLD.
3	It's a really good value for the money
5	best compact hairdryer
5	A good piece of kit
3	Three Stars
3	Three Stars
5	Five Stars
4	Four Stars
5	Five Stars
4	Still nice.
5	Five Stars
5	Five Stars
2	Red Mistake
5	Affordable & Effective!
5	Five Stars
5	Five Stars
5	Five Stars
5	Love this dryer especially the cool setting which I use ...
5	Fast without the furious
5	Worth the wait!
5	Great dryer
5	great product.
2	Wouldn't reccomend this to traveling hair stylists.
5	Five Stars
5	Great Hairdryer!
3	it is very well made but it is so powerful if drys my hair so fast I can't style it with my round brush for a good blow out
5	Five Stars
4	Four Stars
5	Great Product
5	Best dryer I've used
4	Meh. It's fine...
5	Five Stars
3	Just an okay purchase
5	Wonderful Curls
5	This is replacing another just like it that we had and it lasted 7+ years
3	Three Stars
5	Excellent might mouse
5	So far so good. Very pleased at the price top
3	"Weak air flow, but silky hair."
5	Looks great
4	Just wish it was foldable
5	Good dryer
5	Five Stars
1	Did not like this at all
5	LOVE THIS HAIR DRYER
5	Five Stars
4	Good Hair Dryer!
1	dryer stopped working after two months of bi-weekly use
5	but with a convertor for each country it worked wonderfully! I could not be happier with this purchase
5	Five Stars
5	Five Stars
1	One Star
5	Five Stars
3	Three Stars
5	easy to install
4	Four Stars
4	you're hair will love this. Gives my curls volume without frizz
5	It worked great.
5	Great item
5	Five Stars
1	This is not the titanium nano portifino. If it ...
4	So far I am happy with the product
4	Four Stars
5	Five Stars
5	The gold standard.
3	Another typical hairdryer
5	Wonderful hair dryer.
3	Looks like a toy hairdryer!
5	Five Stars
4	Does a great job.
5	Five Stars
5	Powerful!
5	thumbs up
5	"good ppwer, nice size for travel"
4	Four Stars
5	Five Stars
5	great value
5	Five Stars
5	Works just as good as any other blow dryer she's used
3	it IS all of those things but I have a much nicer travel hair dryer that doesn't feel like it is just going to snap in two
3	It doesn't blow dry very hot air but I did buy it for a good price and it works
5	I like it better than my regular Revlon I was using ...
1	Extracompact Twinturbo 3500
3	Three Stars
5	Worked great in Germany and the UK
5	Five Stars
4	Four Stars
5	Got a great deal and works good
3	My old dryer weight was like nothing in comparison
4	... I expected but it does make your hair look better comparing with other regular dryers
5	This one works better than any other professional dryer I have tried
5	Five Stars
5	Blows away the competition
4	Great little hair dryer for the money
5	Love it!
5	Salon-quality hairdrying
5	Just as powerful as a full-size dryer
5	Five Stars
5	"Just love it, freedom from the hooded dryer"
1	Heavy!
4	"Good construction, air-flow, and price."
4	Four Stars
5	Five Stars
2	Works Great!  Well it did for awhile.
5	Good everyday and travel size and has two heat settings.
5	Best investment!!!
5	Love this hair dryer!
3	"it didn't fit me, I WAS NOT TALL TO ..."
5	Great quality hair dryer
3	gave 3 stars because it is advertised as having 2 ...
5	Five Stars
5	Five Stars
3	It is adequate. I do wish the prongs of ...
4	Great dryer if space isn't an issue
5	Five Stars
2	Returned
5	Five Stars
5	Five Stars
5	Remington
3	Three Stars
5	This thing is awesome!
5	Excellent Hair Dryer
5	GREAT - Powerful and small for travel
5	Five Stars
3	"Since my hair is too thin, it dries it ..."
5	like the ability to clean it
5	Five Stars
5	awesome
5	The Nano technology is great. Blow dry is much faster than regular product
5	I'm in love with this hair dryer It's small but really dry's ...
5	usually my hair would still be super fluffy and still kind of tangled after blow drying
5	I had one before and I love it. It's off the counter and out of ...
4	Glad I bought them.
5	Dries really fast. I have to use a brush ...
5	Five Stars
5	spend the extra money on this model
5	Easy to use
5	I love its compact design
5	Five Stars
2	Not for me...
5	Five Stars
5	This Blows!
3	It's ok
5	Five Stars
5	Five Stars
3	Three Stars
5	so far so good. My husband ordered it
1	Much happier with the other purchase
3	Three Stars
4	... much lighter than the older model I had and love the different speeds and power
5	Five Stars
4	Four Stars
1	I would recommend buying a few levels up as I have had ...
5	Five Stars
5	Five Stars
5	Five Stars
5	I am so glad that I went with this one because it is ...
5	the Oster Wall Hair Dryer is convenient and I am satisfied. Although
5	very useful
5	love it I can move around and sleep in it
5	Five Stars
2	Absolutely not the hair dryer for you if you have small hands or arthritis
5	Five Stars
5	Five Stars
1	wasn't what I expected. Thought it would have been ...
5	Compact Hair Dryer -- Great for Small Space and Most International Travel (5- Stars)
5	Five Stars
4	Good Stuff
5	Five Stars
4	Good but not excellent
5	Great hari dryer
5	I have fine hair but A LOT of it and normally takes ...
5	incredible hair dryer! LOVE IT!
5	Five Stars
5	Very pleased!!
5	good value - works VERY well!
5	The best!
5	Speed drying!
2	Frizzy mess
5	Five Stars
5	"Slow, but effective!"
1	Nearly set my hair alight and blew all the sockets ...
5	Great dryer
5	Cheap but Good
3	Record time drying.
5	Good Dryer
1	Piece of Crap
5	Five Stars
5	Love it! Definitely a salon-style dryer
5	This is perfect for curly hair
5	Five Stars
5	Love it just as well as my older one and ...
1	Good thing it is inexpensive
4	Hairdryer
4	One Hand....Yes!
4	Works fine
5	Retractable cord is awesome
5	One word: AMAZING!!!
5	This is absolutely the BEST hand hair dryer I have every had
2	Two Stars
1	bad temperature and flow control
5	Good dryer
4	good drier for the price
5	10 stars !!
3	"This works good, but not as good as my old one ..."
5	"and the Cool setting, which I love"
5	Five Stars
4	"This hair dryer works well, dries my hair quicker ..."
5	Five Stars
4	The Wife Likes It
4	Great Hairdryer for the price
5	Great Blowdryer
5	Good choice
5	"Great product, looks and preformance"
5	Tourmaline Ceramic Hair Dryer Work Great - Cuts Down on Frizz
1	One Star
5	Great
4	The hot mode could be super hot so you get to be careful
5	Awesome
5	Five Stars
5	Five Stars
4	Love it. Perfect for travelling
1	... had 2 originals of these hair dryers they worked great for years
4	So far - So good.
5	I love it so much
3	Three Stars
4	This is a nice replacement for my old hair dryer
4	Four Stars
1	Junk
1	Piece of CRAP!
5	A Must-Have for Foreign Travel
4	but it also doesn't seem to make my hair like a burnt crisp
3	It's an ok drier but there are so many better options out there with a stronger motor
